CO_ANO,CO_MES,CO_MUN,CO_PAIS,KG_LIQUIDO,SG_UF_MUN,SH4,VL_FOB
2008,12,3303500,097,5163,RJ,9306,543680
2008,09,3443303,850,43660,SP,9306,650441
2008,08,3443303,063,48,SP,9306,392
2008,07,3443303,271,8146,SP,9306,98784
2008,05,3443303,023,32744,SP,9306,443399
2008,02,3443303,249,141866,SP,9306,1727342
2008,07,3443303,023,101422,SP,9306,1386586
2008,01,3443303,097,14845,SP,9306,297281
2008,09,3443303,063,17541,SP,9306,239520
2008,02,3443303,023,19401,SP,9306,207010
2008,10,3304557,827,10288,RJ,9306,335404
2008,05,3433908,586,450,SP,9306,4455
2008,10,3443303,063,14431,SP,9306,200314
2008,06,3304557,169,470,RJ,9306,75727
2008,09,4120804,169,518,PR,9306,132541
2008,01,3443303,628,31622,SP,9306,656335
2008,12,3443303,607,13340,SP,9306,169418
2008,07,3443303,063,3894,SP,9306,74396
2008,12,3443303,063,13558,SP,9306,210941
2008,12,4120804,169,212555,PR,9306,2635532
2008,03,3303500,059,25958,RJ,9306,2225041
2008,11,3443303,023,76830,SP,9306,851744
2008,03,3443303,628,69882,SP,9306,1533453
2008,09,3443303,573,59325,SP,9306,1415020
2008,09,3443303,249,174826,SP,9306,2567271
2008,07,3304557,158,4,RJ,9306,112
2008,01,3443303,647,5135,SP,9306,72010
2008,07,3304557,850,19128,RJ,9306,2369592
2008,06,3301702,169,7300,RJ,9306,55500
2008,08,3443303,087,92142,SP,9306,1868695
2008,07,3443303,442,14106,SP,9306,196515
2008,04,3443303,249,61621,SP,9306,744161
2008,08,3301702,169,9868,RJ,9306,1492823
2008,10,3443303,023,74599,SP,9306,1189318
2008,11,3443303,628,87555,SP,9306,2293223
2008,07,3443303,628,87610,SP,9306,2679471
2008,02,3443303,063,17075,SP,9306,245847
2008,01,3443303,573,29328,SP,9306,697503
2008,01,3443303,383,12601,SP,9306,274393
2008,11,3136702,169,44885,MG,9306,3323508
2008,05,3443303,850,48750,SP,9306,718809
2008,05,3433908,589,92,SP,9306,192
2008,10,4120804,169,57719,PR,9306,379910
2008,01,3443303,271,13027,SP,9306,153668
2008,06,3443303,275,269,SP,9306,1100
2008,04,3443303,670,121,SP,9306,3192
2008,11,3424402,455,311078,SP,9306,16785858
2008,02,3443303,573,14664,SP,9306,344945
2008,10,3304557,158,142,RJ,9306,22380
2008,10,3443303,767,17200,SP,9306,212410
2008,11,4120804,169,23452,PR,9306,443901
2008,09,3443303,741,16,SP,9306,208
2008,02,3443303,791,17284,SP,9306,216886
2008,10,3443303,741,31661,SP,9306,866732
2008,04,3304557,850,3335,RJ,9306,394280
2008,06,3443303,383,18202,SP,9306,233860
2008,04,3449904,845,11000,SP,9306,55010
2008,01,3443303,589,1410,SP,9306,13944
2008,10,3443303,169,14354,SP,9306,264505
2008,10,3443303,087,48279,SP,9306,1012910
2008,05,3443303,251,24200,SP,9306,577880
2008,02,3443303,383,12650,SP,9306,253110
2008,09,3304557,827,4019,RJ,9306,207128
2008,01,3443303,023,48,SP,9306,1361
2008,11,3443303,741,58112,SP,9306,1449334
2008,03,3443303,267,10429,SP,9306,372606
2008,11,3304557,169,39,RJ,9306,891
2008,02,3443303,158,13746,SP,9306,308198
2008,09,3443303,750,6,SP,9306,3
2008,01,4120804,169,159906,PR,9306,2305661
2008,06,3443303,845,35667,SP,9306,757002
2008,03,4120804,169,284993,PR,9306,2514158
2008,09,3443303,386,15519,SP,9306,206899
2008,09,3443303,053,25,SP,9306,40
2008,09,3443303,239,32535,SP,9306,606701
2008,06,3443303,198,575,SP,9306,18313
2008,04,3443303,023,64092,SP,9306,916869
2008,04,3304557,403,215,RJ,9306,18750
2008,01,3301702,169,7375,RJ,9306,489820
2008,06,3443303,317,17485,SP,9306,304332
2008,07,3443303,087,35835,SP,9306,754488
2008,11,3443303,249,126614,SP,9306,1569201
2008,09,3136702,845,59,MG,9306,20457
2008,06,3443303,063,13863,SP,9306,190963
2008,05,3443303,069,15166,SP,9306,208755
2008,08,3443303,628,122265,SP,9306,3168533
2008,09,3443303,169,13548,SP,9306,241066
2008,04,3443303,063,17937,SP,9306,254708
2008,05,3443303,741,7750,SP,9306,93865
2009,08,3443303,573,34607,SP,9306,611137
2009,10,3443303,741,29614,SP,9306,1071429
2009,08,3443303,628,160444,SP,9306,3757829
2009,07,3433908,647,526,SP,9306,1825
2009,03,3443303,169,17432,SP,9306,324047
2009,10,3443303,403,15122,SP,9306,1156127
2009,11,3443303,239,2320,SP,9306,86799
2009,08,3443303,249,131111,SP,9306,2149466
2009,09,3443303,063,20076,SP,9306,283211
2009,05,3427207,845,281,SP,9306,14862
2009,09,3443303,023,69218,SP,9306,1251958
2009,05,3443303,158,7509,SP,9306,85093
2009,09,3304557,275,7,RJ,9306,1208
2009,08,3443303,383,18031,SP,9306,216147
2009,07,3443303,573,61956,SP,9306,1449229
2009,06,3443303,345,14690,SP,9306,303255
2009,05,3443303,063,18007,SP,9306,288458
2009,02,3443303,023,22472,SP,9306,346533
2009,06,3301702,169,11189,RJ,9306,1684438
2009,04,3443303,023,62258,SP,9306,810063
2009,12,3443303,251,33960,SP,9306,1007872
2009,06,3443303,573,46467,SP,9306,1042402
2009,12,3303500,795,241,RJ,9306,17060
2009,03,3443303,275,699,SP,9306,16730
2009,02,3304557,169,1907,RJ,9306,112840
2009,05,3443303,087,12421,SP,9306,195371
2009,02,3443303,573,43992,SP,9306,962421
2009,02,3443303,791,15378,SP,9306,173608
2009,02,3443303,776,3750,SP,9306,153855
2009,09,3443303,249,120917,SP,9306,1835255
2009,09,3443303,399,304,SP,9306,8024
2009,09,3443303,767,14640,SP,9306,156000
2009,01,3443303,741,14904,SP,9306,371952
2009,07,3443303,820,760,SP,9306,15120
2009,11,3443303,063,34502,SP,9306,444602
2009,11,3443303,573,30978,SP,9306,713982
2009,03,3443303,485,5459,SP,9306,94329
2009,03,3443303,251,29040,SP,9306,717644
2009,04,3443303,249,201406,SP,9306,2772771
2009,05,3443303,023,54841,SP,9306,1078216
2009,12,3433908,647,1202,SP,9306,5598
2009,02,3136702,169,3107,MG,9306,249493
2009,09,3443303,628,121333,SP,9306,2716966
2009,09,3304557,244,5,RJ,9306,758
2009,05,3443303,791,1162,SP,9306,35552
2009,01,3449904,750,115957,SP,9306,1080350
2009,02,3443303,386,85458,SP,9306,2674227
2009,05,3443303,628,238233,SP,9306,5589243
2009,09,3301702,493,3570,RJ,9306,413380
2009,09,3443303,764,11400,SP,9306,215902
2009,12,3443303,023,54522,SP,9306,781484
2009,07,3443303,023,81362,SP,9306,1175613
2009,10,3443303,249,203750,SP,9306,3166579
2009,08,3443303,023,85330,SP,9306,1280947
2009,06,3443303,589,13740,SP,9306,333537
2009,12,3443303,249,91035,SP,9306,1171118
2009,10,3301702,493,2159,RJ,9306,69000
2009,07,3443303,249,183085,SP,9306,2584852
2009,03,3301702,169,13125,RJ,9306,1975880
2009,06,3443303,267,21556,SP,9306,425885
2009,03,3443303,158,6167,SP,9306,120294
2009,12,3443303,442,12846,SP,9306,167676
2009,05,3443303,251,28710,SP,9306,707649
2009,11,3443303,023,110131,SP,9306,2076814
2009,03,3443303,023,87007,SP,9306,1925540
2009,10,3304557,493,112,RJ,9306,14746
2009,01,3443303,158,7450,SP,9306,115810
2009,07,3443303,741,34218,SP,9306,809989
2009,06,3443303,628,123838,SP,9306,3033234
2009,04,3443303,169,17313,SP,9306,321828
2009,08,3304557,040,100,RJ,9306,2370
2009,04,3443303,149,17250,SP,9306,169821
2009,12,3304557,403,6050,RJ,9306,336551
2009,12,3303500,403,884,RJ,9306,66720
2009,09,3427207,845,1439,SP,9306,175494
2009,06,3443303,053,12200,SP,9306,165230
2009,11,3303500,767,39,RJ,9306,1446
2009,06,3443303,251,11960,SP,9306,307008
2009,01,3304557,169,6088,RJ,9306,1131249
2009,08,3303500,795,165,RJ,9306,14201
2009,10,3443303,023,69678,SP,9306,1346826
2009,10,3443303,245,14315,SP,9306,190438
2009,04,3304557,827,7867,RJ,9306,336620
2009,03,3443303,249,175031,SP,9306,2059261
2009,06,3304557,403,6,RJ,9306,232
2009,04,3443303,628,109430,SP,9306,2535222
2009,10,3443303,169,34626,SP,9306,643655
2009,08,3443303,764,91940,SP,9306,1740785
2009,05,3443303,249,182291,SP,9306,2495726
2009,09,3424402,154,58801,SP,9306,2632337
2009,05,3443303,154,2680,SP,9306,59448
2009,11,3443303,169,33891,SP,9306,627461
2009,03,3443303,628,109540,SP,9306,2431428
2009,06,3433908,063,300,SP,9306,6875
2009,06,3443303,023,22322,SP,9306,331352
2009,10,3304557,177,970,RJ,9306,152287
2009,12,3443303,628,141710,SP,9306,3236843
2009,06,3443303,383,14652,SP,9306,165738
2009,12,3443303,063,15450,SP,9306,284859
2009,12,3304557,040,20,RJ,9306,408
2009,04,3443303,087,7762,SP,9306,169948
2009,11,3443303,069,16309,SP,9306,207511
2009,04,3443303,573,45134,SP,9306,959501
2009,08,3443303,087,11787,SP,9306,174822
2009,02,3303500,053,1,RJ,9306,312
2009,02,3443303,741,29808,SP,9306,743904
2009,05,3443303,271,27766,SP,9306,347206
2009,05,3301702,169,8099,RJ,9306,85250
2009,02,3301702,169,9500,RJ,9306,100000
2009,09,3304557,040,100,RJ,9306,2370
2009,11,3443303,589,14383,SP,9306,481540
2009,11,3443303,158,37035,SP,9306,856370
2009,08,3443303,827,361,SP,9306,6960
2009,07,3304557,403,1912,RJ,9306,83430
2009,07,3443303,791,3668,SP,9306,73707
2009,10,3443303,063,20595,SP,9306,317499
2009,08,3443303,741,59616,SP,9306,1544368
2009,03,3443303,741,40419,SP,9306,1039703
2009,05,3443303,741,14904,SP,9306,379022
2009,11,3303500,239,6331,RJ,9306,315456
2009,12,3443303,767,15444,SP,9306,203450
2009,11,3303500,240,7,RJ,9306,297
2009,10,3443303,399,1041,SP,9306,25163
2009,06,3443303,741,29808,SP,9306,772184
2009,07,3443303,111,17403,SP,9306,205681
2009,08,3433908,063,722,SP,9306,11000
2009,04,3443303,741,29808,SP,9306,743904
2009,10,3443303,770,15196,SP,9306,196500
2009,01,3443303,576,8603,SP,9306,97829
2009,03,3304557,169,2911,RJ,9306,530201
2009,04,3433908,647,2542,SP,9306,12555
2009,12,3443303,158,1505,SP,9306,23520
2009,07,3443303,845,9680,SP,9306,328514
2009,11,3443303,249,68370,SP,9306,891305
2009,04,3304557,507,4708,RJ,9306,1019550
2009,08,4120804,239,213,PR,9306,99750
2009,01,3443303,251,37500,SP,9306,780384
2009,11,3443303,741,22210,SP,9306,933840
2009,02,3443303,628,32895,SP,9306,737892
2009,02,3303500,845,827,RJ,9306,78000
2009,02,3443303,245,9871,SP,9306,131519
2009,02,3433908,063,782,SP,9306,11250
2009,01,3443303,023,15265,SP,9306,286818
2009,03,3443303,149,17250,SP,9306,171535
2009,12,3443303,741,55945,SP,9306,1715632
2009,03,3443303,383,14355,SP,9306,214911
2009,10,3443303,670,14412,SP,9306,497850
2009,01,3443303,573,14664,SP,9306,326213
2009,07,3443303,063,20960,SP,9306,295575
2009,11,3443303,244,22702,SP,9306,571550
2009,04,3443303,391,6670,SP,9306,129089
2009,10,3443303,251,31500,SP,9306,683622
2009,10,3443303,442,13365,SP,9306,171199
2009,05,3443303,169,26080,SP,9306,593600
2009,10,3443303,767,14337,SP,9306,193856
2009,09,3443303,741,29808,SP,9306,772184
2009,03,3443303,063,4986,SP,9306,110300
2009,10,3443303,628,58948,SP,9306,1117617
2009,07,3443303,628,104590,SP,9306,2662605
2009,10,3443303,791,40660,SP,9306,924813
2009,04,3424402,455,434612,SP,9306,23650645
2009,10,3443303,271,9405,SP,9306,129688
2009,04,3443303,337,7537,SP,9306,102496
2009,11,3443303,628,118055,SP,9306,2863889
2009,06,3443303,249,137193,SP,9306,1826425
2009,06,3304557,391,325,RJ,9306,24290
2009,07,3443303,251,60240,SP,9306,1867672
2009,04,3304557,628,186,RJ,9306,3747
2009,03,3443303,386,16095,SP,9306,182153
2009,03,3304557,827,7202,RJ,9306,344831
2009,10,3443303,750,3062,SP,9306,42618
2009,06,3443303,245,15609,SP,9306,201210
2009,12,3303500,239,2354,RJ,9306,173440
2009,02,3443303,249,110684,SP,9306,1387170
2009,09,3443303,087,37984,SP,9306,655741
2010,08,3443303,023,96681,SP,9306,1810703
2010,10,3303500,586,16,RJ,9306,2270
2010,08,3443303,741,49421,SP,9306,1842156
2010,09,3443303,741,29614,SP,9306,1112136
2010,09,3446801,586,93,SP,9306,9883
2010,03,3443303,063,118088,SP,9306,2525037
2010,10,3443303,383,18718,SP,9306,249536
2010,10,3443303,244,6180,SP,9306,138670
2010,11,3443303,741,29711,SP,9306,956830
2010,06,3443303,251,49000,SP,9306,870756
2010,09,3443303,271,18750,SP,9306,271747
2010,01,3443303,239,5135,SP,9306,98813
2010,05,3424402,154,55193,SP,9306,2623267
2010,06,3443303,267,45969,SP,9306,1174355
2010,07,3443303,158,27277,SP,9306,365520
2010,12,3443303,815,5453,SP,9306,1979800
2010,05,3443303,275,10097,SP,9306,128531
2010,03,3443303,158,10303,SP,9306,136782
2010,07,3443303,023,124734,SP,9306,2583276
2010,03,3443303,628,118083,SP,9306,2659800
2010,09,3303500,361,8,RJ,9306,2234
2010,02,3443303,244,36750,SP,9306,613500
2010,05,3443303,063,16094,SP,9306,266049
2010,08,3443303,083,5374,SP,9306,160544
2010,02,3443303,251,21000,SP,9306,458978
2010,04,3443303,628,190066,SP,9306,4042387
2010,06,3443303,023,102635,SP,9306,1920087
2010,11,3443303,628,81984,SP,9306,1852679
2010,12,4120804,169,259,PR,9306,51851
2010,03,3443303,249,171418,SP,9306,2391905
2010,02,3443303,063,64682,SP,9306,1216488
2010,04,3304557,040,177,RJ,9306,7633
2010,05,3443303,741,14807,SP,9306,556068
2010,10,3443303,628,179421,SP,9306,4275293
2010,08,3443303,087,11187,SP,9306,150176
2010,12,3443303,275,11798,SP,9306,154758
2010,12,3443303,244,4056,SP,9306,93176
2010,02,3443303,776,364,SP,9306,8121
2010,10,3443303,764,37500,SP,9306,594592
2010,02,3443303,741,29420,SP,9306,1370676
2010,04,3443303,383,9427,SP,9306,292000
2010,09,3443303,158,12862,SP,9306,182585
2010,05,3443303,815,48900,SP,9306,1120501
2010,12,3443303,764,107000,SP,9306,2058436
2010,10,3443303,741,73938,SP,9306,2935646
2010,09,3443303,628,111336,SP,9306,2324656
2010,02,3443303,169,11940,SP,9306,239710
2010,01,3443303,245,13174,SP,9306,198565
2010,01,3443303,249,58717,SP,9306,779594
2010,11,3303500,081,6000,RJ,9306,263815
2010,11,3443303,442,16972,SP,9306,227804
2010,03,3443303,244,12285,SP,9306,232845
2010,04,4120804,169,117612,PR,9306,1113874
2010,11,3303500,158,375,RJ,9306,42480
2010,01,3304557,040,171,RJ,9306,3835
2010,11,3443303,251,7930,SP,9306,126903
2010,10,3405708,040,10,SP,9306,2285
2010,01,3304557,169,5168,RJ,9306,381628
2010,07,3443303,628,108508,SP,9306,2351360
2010,09,4120804,623,21342,PR,9306,196723
2010,04,3443303,741,58493,SP,9306,2012078
2010,04,3433908,063,2312,SP,9306,19800
2010,12,3443303,249,122118,SP,9306,1571494
2010,12,3443303,023,75078,SP,9306,1041497
2010,08,3443303,251,54430,SP,9306,1237160
2010,06,3443303,087,24596,SP,9306,374976
2010,05,3443303,267,27392,SP,9306,864672
2010,08,3407605,586,42,SP,9306,3869
2010,08,3443303,628,91819,SP,9306,2087506
2010,04,3443303,023,60900,SP,9306,866386
2010,04,3443303,267,5212,SP,9306,241922
2010,12,3303500,301,833,RJ,9306,71957
2010,06,3443303,169,22480,SP,9306,627207
2010,05,3443303,169,11545,SP,9306,579234
2010,03,3443303,815,34873,SP,9306,1063730
2010,10,3443303,063,9465,SP,9306,276691
2010,03,3443303,023,28908,SP,9306,436761
2010,02,3443303,399,48,SP,9306,3491
2010,09,3443303,251,10588,SP,9306,332875
2010,07,3443303,063,5739,SP,9306,97514
2010,12,3443303,158,143,SP,9306,5550
2010,05,3443303,251,77995,SP,9306,2319985
2010,12,3303500,850,10859,RJ,9306,2020820
2010,09,3443303,023,154622,SP,9306,3750037
2010,06,3443303,383,29558,SP,9306,507712
2010,06,3443303,245,12684,SP,9306,153723
2010,06,3303500,795,245,RJ,9306,30173
2010,02,3443303,249,152289,SP,9306,2037768
2010,09,3433908,063,2095,SP,9306,34650
2010,09,3443303,249,138513,SP,9306,1934509
2010,12,3443303,383,13920,SP,9306,175758
2010,06,3443303,249,118915,SP,9306,1680353
2010,11,4120804,169,17962,PR,9306,210623
2010,12,3443303,069,16081,SP,9306,261648
2010,05,3443303,391,16088,SP,9306,403330
2010,10,3443303,087,6188,SP,9306,218638
2010,05,3301702,158,5606,RJ,9306,433072
2010,01,3443303,063,22573,SP,9306,500177
2010,05,3443303,249,119849,SP,9306,1623786
2010,03,3303500,586,408,RJ,9306,67348
2010,02,3443303,386,30690,SP,9306,1184484
2010,11,3443303,764,45600,SP,9306,1039896
2010,12,3443303,169,1084,SP,9306,24761
2010,01,3304557,158,82,RJ,9306,11910
2010,12,3443303,063,28440,SP,9306,473449
2010,02,3443303,628,82023,SP,9306,1645249
2010,07,3443303,756,9104,SP,9306,175618
2010,07,3449904,776,670,SP,9306,116400
2010,11,3443303,375,49000,SP,9306,965137
2010,03,3303500,795,241,RJ,9306,17060
2010,01,3443303,251,2990,SP,9306,78231
2010,06,3443303,573,17698,SP,9306,213025
2010,03,3443303,245,15112,SP,9306,211487
2010,03,3303500,827,8968,RJ,9306,529711
2010,04,3304557,169,2193,RJ,9306,423234
2010,10,3449904,589,719,SP,9306,92785
2010,05,3443303,383,30487,SP,9306,862744
2010,08,3443303,386,12867,SP,9306,165833
2010,03,3304557,169,127,RJ,9306,25383
2010,03,3303500,386,7,RJ,9306,613
2010,11,3443303,249,87642,SP,9306,1149172
2010,04,3443303,063,47822,SP,9306,1009082
2010,04,3443303,158,2414,SP,9306,81200
2010,05,3304557,040,271,RJ,9306,12564
2010,12,3443303,628,16397,SP,9306,237882
2010,05,3443303,023,55883,SP,9306,821345
2010,10,3443303,153,5535,SP,9306,101882
2010,03,3443303,589,25351,SP,9306,939503
2010,03,3443303,087,24400,SP,9306,336000
2010,03,3443303,741,29517,SP,9306,1228388
2010,01,3443303,154,2865,SP,9306,70800
2010,12,3304557,169,280,RJ,9306,7134
2010,02,3443303,023,22479,SP,9306,421435
2010,02,3443303,087,38210,SP,9306,758506
2010,06,3443303,628,183614,SP,9306,3977746
2010,08,3443303,249,137552,SP,9306,1865553
2010,02,3304557,040,100,RJ,9306,9824
2010,01,3443303,023,34192,SP,9306,580408
2010,12,3443303,589,5641,SP,9306,200367
2010,05,3443303,628,124040,SP,9306,2591330
2010,09,3443303,776,24400,SP,9306,666760
2010,04,3443303,169,24151,SP,9306,492481
2010,10,3303500,888,337,RJ,9306,20451
2010,05,3443303,845,21740,SP,9306,646682
2010,07,3443303,249,170389,SP,9306,2458984
2010,10,3443303,251,30964,SP,9306,872975
2010,07,3443303,741,29614,SP,9306,1112136
2010,01,3443303,158,14886,SP,9306,429259
2010,11,5400108,341,3550,DF,9306,35500
2010,01,3443303,628,39351,SP,9306,900099
2010,11,3443303,399,621,SP,9306,12510
2010,11,3443303,791,19422,SP,9306,502781
2010,10,3443303,249,122350,SP,9306,1688166
2010,12,3443303,741,58386,SP,9306,2115408
2010,07,3443303,087,28097,SP,9306,428358
2010,04,3443303,053,29408,SP,9306,462323
2010,07,3443303,275,10661,SP,9306,124405
2010,11,3443303,023,42728,SP,9306,716499
2010,08,3304557,040,3,RJ,9306,183
2010,04,3443303,249,170167,SP,9306,2384032
2010,10,3443303,023,159425,SP,9306,3722423
2010,07,3443303,251,54370,SP,9306,1469920
2010,07,3303500,434,434,RJ,9306,13415
2010,11,3443303,603,31293,SP,9306,848613
2010,07,3443303,271,10978,SP,9306,130884
2010,02,3443303,383,18663,SP,9306,222419
2011,10,3443303,087,11335,SP,9306,392403
2011,04,3443303,023,129214,SP,9306,3223868
2011,10,3443303,573,29328,SP,9306,710844
2011,04,3443303,267,109866,SP,9306,3101517
2011,01,3443303,023,1964,SP,9306,38227
2011,07,3443303,628,170372,SP,9306,3737679
2011,11,3443303,820,57110,SP,9306,1820000
2011,10,3443303,158,95,SP,9306,3700
2011,02,3443303,169,11940,SP,9306,251190
2011,08,3443303,676,23,SP,9306,1384
2011,08,3443303,087,5723,SP,9306,376880
2011,08,3443303,023,145637,SP,9306,4071773
2011,05,3443303,845,3833,SP,9306,119855
2011,12,3304557,505,50,RJ,9306,2193
2011,05,3303500,301,228,RJ,9306,29900
2011,10,3443303,267,11544,SP,9306,170462
2011,01,3443303,764,45000,SP,9306,990444
2011,07,3443303,087,11382,SP,9306,190153
2011,02,3443303,251,2680,SP,9306,86539
2011,05,3303500,827,5757,RJ,9306,464817
2011,12,3446801,158,272,SP,9306,38048
2011,06,3443303,741,148101,SP,9306,4620994
2011,03,3443303,249,121541,SP,9306,1570724
2011,09,3443303,628,26234,SP,9306,635348
2011,06,3443303,271,18750,SP,9306,328179
2011,01,3443303,249,52350,SP,9306,658039
2011,10,3443303,741,29742,SP,9306,993415
2011,07,3443303,169,23880,SP,9306,502380
2011,03,3443303,023,139223,SP,9306,3348604
2011,06,3443303,628,68705,SP,9306,1584277
2011,11,3443303,063,16064,SP,9306,413343
2011,05,3303500,403,2836,RJ,9306,285545
2011,06,3443303,063,11821,SP,9306,259896
2011,06,3443303,087,4490,SP,9306,169542
2011,07,3443303,251,55695,SP,9306,1530866
2011,07,3443303,741,111541,SP,9306,3603047
2011,11,3443303,741,29432,SP,9306,812430
2011,01,3443303,271,125,SP,9306,3795
2011,11,3304557,505,50,RJ,9306,2193
2011,03,3443303,087,12685,SP,9306,372150
2011,02,3443303,249,52597,SP,9306,687368
2011,09,3443303,776,233,SP,9306,5372
2011,04,3443303,063,53281,SP,9306,1320041
2011,07,3443303,158,8820,SP,9306,160649
2011,07,3443303,573,13229,SP,9306,191796
2011,04,3443303,791,8568,SP,9306,443585
2011,07,3443303,063,33246,SP,9306,829389
2011,03,3304557,850,2,RJ,9306,155
2011,04,3443303,628,91929,SP,9306,2246253
2011,08,3443303,251,80425,SP,9306,1792281
2011,12,3443303,375,33140,SP,9306,990242
2011,12,3443303,776,8173,SP,9306,124380
2011,12,3443303,251,12100,SP,9306,388663
2011,05,3443303,767,13359,SP,9306,193598
2011,12,3443303,267,42986,SP,9306,1119120
2011,07,3443303,249,85175,SP,9306,1315749
2011,03,3443303,628,32919,SP,9306,493674
2011,09,3443303,383,17557,SP,9306,245948
2011,07,3443303,023,16703,SP,9306,245983
2011,06,3443303,023,56208,SP,9306,1082128
2011,01,3443303,791,325,SP,9306,5038
2011,09,3446801,850,1,SP,9306,111
2011,02,3303500,776,600,RJ,9306,72193
2011,02,3443303,741,39183,SP,9306,971462
2011,12,3443303,573,47973,SP,9306,1166823
2011,06,3443303,251,11420,SP,9306,411493
2011,11,3304557,040,4,RJ,9306,1868
2011,06,3443303,239,10940,SP,9306,382159
2011,09,3443303,770,14049,SP,9306,284255
2011,03,3443303,158,13420,SP,9306,253820
2011,03,3443303,169,12262,SP,9306,250415
2011,10,3443303,271,8873,SP,9306,117096
2011,03,3304557,040,0,RJ,9306,11
2011,01,3443303,628,16397,SP,9306,254920
2011,10,3443303,251,36650,SP,9306,990149
2011,04,3303500,403,652,RJ,9306,55547
2011,12,3443303,628,26074,SP,9306,710968
2011,12,3443303,271,12500,SP,9306,208410
2011,12,3443303,275,11500,SP,9306,462390
2011,07,4120804,623,13871,PR,9306,627223
2011,11,3443303,097,9312,SP,9306,233794
2011,09,3443303,023,112213,SP,9306,3173851
2011,06,3443303,275,10423,SP,9306,149816
2011,11,3443303,169,15160,SP,9306,401305
2011,11,3443303,251,36300,SP,9306,1196823
2011,02,3303500,158,1436,RJ,9306,169282
2011,09,3443303,271,375,SP,9306,15108
2011,02,3443303,245,16735,SP,9306,207757
2011,12,3443303,023,79338,SP,9306,1589458
2011,12,3443303,081,370,SP,9306,13506
2011,05,3443303,267,9833,SP,9306,279920
2011,06,3443303,154,80343,SP,9306,2487470
2011,10,3443303,249,103752,SP,9306,1287459
2011,10,3443303,023,68605,SP,9306,1474205
2011,03,3443303,251,11550,SP,9306,334418
2011,02,3443303,023,62594,SP,9306,1362356
2011,12,3443303,383,20401,SP,9306,302085
2011,05,3443303,158,19058,SP,9306,310002
2011,10,3443303,756,8605,SP,9306,160134
2011,10,3443303,245,15369,SP,9306,208494
2011,09,3443303,063,48051,SP,9306,1031605
2011,11,3443303,291,14640,SP,9306,312866
2011,11,3443303,267,19600,SP,9306,807576
2011,04,3443303,249,85502,SP,9306,1180893
2011,10,3443303,764,37500,SP,9306,628142
2011,03,3443303,741,24173,SP,9306,681678
2011,02,3443303,628,16397,SP,9306,247308
2011,06,3443303,249,137669,SP,9306,2008637
2011,12,3443303,741,22835,SP,9306,882059
2011,05,3443303,628,95707,SP,9306,2460797
2011,05,3443303,383,21081,SP,9306,367154
2011,09,3443303,158,24264,SP,9306,676922
2011,03,3303500,820,4340,RJ,9306,558381
2011,10,3443303,628,33603,SP,9306,717584
2011,06,3304557,850,405,RJ,9306,14942
2011,04,3443303,764,50000,SP,9306,874560
2011,11,3443303,023,61679,SP,9306,1966144
2011,11,3443303,628,160204,SP,9306,3944639
2011,02,3443303,087,12400,SP,9306,452000
2011,12,3443303,764,18750,SP,9306,300623
2011,12,4120804,169,221506,PR,9306,3391457
2011,11,3443303,573,29328,SP,9306,699504
2011,09,3443303,249,69021,SP,9306,972184
2011,09,3443303,741,14904,SP,9306,415990
2011,04,3304557,040,1,RJ,9306,8
2011,08,3443303,169,19560,SP,9306,551427
2011,09,3443303,251,93600,SP,9306,2061326
2011,12,3303500,827,27546,RJ,9306,1314719
2011,12,3304557,850,508,RJ,9306,25956
2011,11,3443303,249,120989,SP,9306,1496944
2011,08,3443303,383,19038,SP,9306,278342
2011,04,3303500,586,636,RJ,9306,103200
2011,11,3443303,087,14649,SP,9306,239467
2011,10,3443303,063,28517,SP,9306,605385
2011,06,3301702,158,9,RJ,9306,1664
2011,11,4120804,586,4978,PR,9306,251411
2011,02,3443303,271,9248,SP,9306,124283
2011,05,3443303,023,94918,SP,9306,1934854
2011,10,3443303,845,2345,SP,9306,41574
2011,10,3443303,776,7032,SP,9306,247121
2011,09,3443303,169,38016,SP,9306,1102704
2011,02,3443303,850,16700,SP,9306,332000
2011,06,4120804,169,209224,PR,9306,3010557
2011,08,3443303,741,78549,SP,9306,2831886
2011,08,3443303,365,1143,SP,9306,35990
2011,08,3443303,628,160284,SP,9306,3963640
2011,02,3303500,169,866,RJ,9306,77978
2011,12,3443303,249,85929,SP,9306,1128885
2011,12,3443303,169,13752,SP,9306,335683
2011,05,3443303,245,14508,SP,9306,201698
2011,04,3443303,375,24501,SP,9306,499333
2011,04,3443303,251,11550,SP,9306,334418
2011,03,3443303,063,53304,SP,9306,1466626
2011,09,3443303,275,12223,SP,9306,172220
2011,04,3443303,169,23880,SP,9306,502380
2011,05,3443303,063,32167,SP,9306,525928
2011,05,3449904,249,0,SP,9306,8300
2011,05,3443303,589,22318,SP,9306,825666
2011,05,3443303,249,85491,SP,9306,1243150
2011,08,3443303,249,85171,SP,9306,1250766
2011,06,3443303,169,23880,SP,9306,502380
2011,01,3443303,741,26170,SP,9306,785573
2011,10,3443303,791,3578,SP,9306,110724
2011,01,3443303,607,2690,SP,9306,54993
2011,12,3443303,063,9821,SP,9306,222411
2011,05,3303500,603,28,RJ,9306,5469
2011,08,3443303,603,8216,SP,9306,138369
2011,08,3443303,063,29994,SP,9306,685881
2011,05,3443303,169,30579,SP,9306,824566
2012,01,3443303,628,26074,SP,9306,710968
